,TICKER,PER,DATE,TIME,OPEN,HIGH,LOW,CLOSE,VOL,OPENINT,PRE_COVID_DIP,BOTTOM_COVID_DIP,EOY_2021,CURRENT_PRICE,COVID_BOTTOM_TO_2021_TOP,COVID_BOTTOM_TO_2021_TOP_PERCENT,CURRENT_FROM_COVID_BOTTOM_PRICE,CURRENT_FROM_PRE_COVID_PRICE,VALUE_LEFT_TO_DECREASE,VALUE_LEFT_TO_DECREASE_PERCENT
3048,EXPE.US,D,2020-02-14,000000,123.59,124.28,119.57,122.35,10421466,0,122.35,48.8,180.72,96.4,131.92000000000002,2.7032786885245907,47.60000000000001,-25.94999999999999,47.60000000000001,97.54098360655739
7096,PVBC.US,D,2020-02-14,000000,11.8259,11.8748,11.7661,11.816,55386.084702767,0,11.816,7.94204,18.5094,15.66,10.567359999999999,1.3305599065227571,7.71796,3.8439999999999994,7.71796,97.17855865747339
8152,SPWH.US,D,2020-02-14,000000,6.67,6.69,6.565,6.58,326694,0,6.58,5.1,11.8,10.04,6.700000000000001,1.3137254901960786,4.9399999999999995,3.459999999999999,4.9399999999999995,96.86274509803921
7828,SGRP.US,D,2020-02-14,000000,1.27,1.3,1.22,1.286,37229,0,1.286,0.6,1.23,1.18,0.63,1.05,0.58,-0.1060000000000001,0.58,96.66666666666667
7760,SELF.US,D,2020-02-14,000000,3.758,3.7931,3.758,3.7755,14013,0,3.7755,2.906,5.633,5.7,2.727,0.9384033035099792,2.794,1.9245,2.794,96.14590502408808
4328,IESC.US,D,2020-02-14,000000,24.99,25.19,24.39,24.56,29270,0,24.56,15.69,50.64,30.7,34.95,2.2275334608030595,15.01,6.140000000000001,15.01,95.66602931803698
1132,BFIIW.US,D,2020-02-14,000000,0.28,0.28,0.279,0.279,1400,0,0.279,0.1799,0.7099,0.352,0.53,2.946081156197888,0.17209999999999998,0.07299999999999995,0.17209999999999998,95.66425792106725
4544,IRDM.US,D,2020-02-14,000000,31.95,32,31.3,31.49,672619,0,31.49,19.5,41.29,38.14,21.79,1.1174358974358973,18.64,6.650000000000002,18.64,95.58974358974359
4308,IDXX.US,D,2020-02-14,000000,285.27,289.01,283.4,288.78,286787,0,288.78,183.29,658.46,358.44,475.1700000000001,2.5924491243384806,175.15,69.66000000000003,175.15,95.55895029734302
2960,ESLT.US,D,2020-02-14,000000,153.57,154.38,153.24,154.05,9209,0,154.05,116.75,173.8,228.29,57.05000000000001,0.4886509635974305,111.53999999999999,74.23999999999998,111.53999999999999,95.5374732334047
8548,TER.US,D,2020-02-14,000000,72.0649,72.1448,68.9582,69.4517,2061040.4643286,0,69.4517,43.906,163.205,85.8,119.299,2.7171457204026788,41.894,16.348299999999995,41.894,95.41748280417255
8360,SWKH.US,D,2020-02-14,000000,13.53,13.99,13.53,13.99,1545,0,13.99,9.1,19.63,17.78,10.53,1.157142857142857,8.680000000000001,3.790000000000001,8.680000000000001,95.3846153846154
44,ABMD.US,D,2020-02-14,000000,165,168.09,163.2,167.22,625251,0,167.22,130.51,359.17,254.56,228.66000000000003,1.7520496513677115,124.05000000000001,87.34,124.05000000000001,95.05018772507854
4496,INTU.US,D,2020-02-14,000000,294.5,300.33,293.45,300.18,867086,0,300.18,199.13,641.59,388.31,442.46000000000004,2.221965550143123,189.18,88.13,189.18,95.00326419926681
7876,SIGI.US,D,2020-02-14,000000,67.4889,67.9422,67.1989,67.6144,238919.628606,0,67.6144,44.8518,81.3432,87.46,36.4914,0.8135994542025069,42.6082,19.84559999999999,42.6082,94.99774813942807
6952,PPSI.US,D,2020-02-14,000000,2.0673,2.2558,2.0088,2.1453,1328,0,2.1453,1.5115,7.5,2.94,5.9885,3.961958319550116,1.4284999999999999,0.7946999999999997,1.4284999999999999,94.50876612636453
52,ABUS.US,D,2020-02-14,000000,3.32,3.43,3.28,3.35,1256390,0,3.35,1.44,3.89,2.8,2.45,1.701388888888889,1.3599999999999999,-0.5500000000000003,1.3599999999999999,94.44444444444444
3732,GNTY.US,D,2020-02-14,000000,26.634,26.721,26.119,26.352,9564,0,26.352,18.846,37.35,36.63,18.504,0.9818529130850049,17.784000000000002,10.278000000000002,17.784000000000002,94.36485195797518
1520,CARE.US,D,2020-02-14,000000,19.56,19.69,19.31,19.6,44224,0,19.6,6.9,15.39,13.4,8.49,1.2304347826086957,6.5,-6.200000000000001,6.5,94.20289855072464
196,AEIS.US,D,2020-02-14,000000,77.4877,77.9641,75.4414,76.3462,267003.56861612,0,76.3462,35.7493,90.8393,69.35,55.089999999999996,1.5410091945856281,33.600699999999996,-6.996200000000002,33.600699999999996,93.98981238793486
5360,MCHP.US,D,2020-02-14,000000,53.5934,53.693,52.5697,52.9163,2268126.8171798,0,52.9163,28.9557,86.392,56.16,57.436299999999996,1.9835921770152334,27.204299999999996,3.243699999999997,27.204299999999996,93.95144997358031
4112,HROW.US,D,2020-02-14,000000,6.78,6.965,6.5,6.72,138437,0,6.72,3.69,8.64,7.14,4.950000000000001,1.3414634146341466,3.4499999999999997,0.41999999999999993,3.4499999999999997,93.4959349593496
5312,MBCN.US,D,2020-02-14,000000,23.28,23.411,23.065,23.251,5688,0,23.251,13.028,24.634,25.18,11.606,0.8908504758980657,12.152,1.9289999999999985,12.152,93.27602087810868
6676,PDD.US,D,2020-02-14,000000,37.3,37.64,36.93,37.12,4137624,0,37.12,33.57,58.3,64.82,24.729999999999997,0.7366696455168305,31.249999999999993,27.699999999999996,31.249999999999993,93.0890676198987
936,AVT.US,D,2020-02-14,000000,34.71,34.809,34.252,34.324,567426,0,34.324,21.899,40.975,42.27,19.076,0.8710900041097767,20.371000000000002,7.946000000000005,20.371000000000002,93.02251244349058
5732,MSFT.US,D,2020-02-14,000000,179.033,181.148,178.434,181.098,23694692.501834,0,181.098,134.557,334.85,259.58,200.29300000000003,1.4885364566689214,125.023,78.48199999999997,125.023,92.91452692910812
8296,STRM.US,D,2020-02-14,000000,1.125,1.225,1.125,1.15,240562,0,1.15,0.6533,1.49,1.26,0.8367,1.2807286086024798,0.6067,0.1100000000000001,0.6067,92.86698300933722
7612,SANM.US,D,2020-02-14,000000,31.39,31.5,30.29,30.32,298702,0,30.32,21.09,41.46,40.66,20.37,0.9658605974395449,19.569999999999997,10.339999999999996,19.569999999999997,92.79279279279278
508,AMTB.US,D,2020-02-14,000000,19.333,19.7685,18.8426,19.1535,17898.173913664,0,19.1535,14.5984,34.347,28.14,19.748600000000003,1.3527920868040335,13.5416,8.9865,13.5416,92.76085050416485
1608,CCD.US,D,2020-02-14,000000,18.6016,18.7047,18.6016,18.6185,87435.154244577,0,18.6185,11.2532,30.5239,21.68,19.2707,1.7124640102370883,10.4268,3.0614999999999988,10.4268,92.65631109373335
5892,NDSN.US,D,2020-02-14,000000,173.827,174.824,172.67,173.717,146375.72841983,0,173.717,105.188,254.067,202.64,148.87900000000002,1.415361067802411,97.45199999999998,28.922999999999973,97.45199999999998,92.64554892193024
1616,CCLP.US,D,2020-02-14,000000,1.8378,1.8644,1.7551,1.8287,95817,0,1.8287,0.6961,1.1726,1.341,0.47650000000000003,0.6845280850452521,0.6448999999999999,-0.4877,0.6448999999999999,92.64473495187471
2640,DORM.US,D,2020-02-14,000000,74.11,74.2,72.285,72.61,135600,0,72.61,57.93,113.01,111.58,55.080000000000005,0.9508026929052306,53.65,38.97,53.65,92.6117728292767
7792,SFST.US,D,2020-02-14,000000,41.99,42.15,41.7,41.85,10014,0,41.85,23.0,62.49,44.28,39.49,1.7169565217391305,21.28,2.4299999999999997,21.28,92.52173913043478
2212,CRNT.US,D,2020-02-14,000000,1.9,1.95,1.89,1.92,398427,0,1.92,1.32,2.58,2.54,1.26,0.9545454545454545,1.22,0.6200000000000001,1.22,92.42424242424242
1480,CACC.US,D,2020-02-14,000000,435.64,437.59,434.59,437.01,53901,0,437.01,258.38,687.68,495.71,429.29999999999995,1.6615063085378123,237.32999999999998,58.69999999999999,237.32999999999998,91.85308460407153
3476,FTDS.US,D,2020-02-14,000000,36.102,36.102,35.923,35.974,1507,0,35.974,21.273,50.34,40.81,29.067000000000004,1.366379918206177,19.537000000000003,4.836000000000006,19.537000000000003,91.8394208621257
4356,IIVI.US,D,2020-02-14,000000,37.58,37.79,37.17,37.25,1389866,0,37.25,25.62,68.33,49.13,42.709999999999994,1.6670569867291176,23.51,11.880000000000003,23.51,91.76424668227948
6836,PLAB.US,D,2020-02-14,000000,15.06,15.18,14.76,14.82,433601,0,14.82,9.44,18.85,18.09,9.410000000000002,0.9968220338983054,8.65,3.2699999999999996,8.65,91.63135593220339
1780,CGRN.US,D,2020-02-14,000000,2.9,2.928,2.73,2.79,123526,0,2.79,1.18,3.32,2.26,2.1399999999999997,1.8135593220338981,1.0799999999999998,-0.5300000000000002,1.0799999999999998,91.52542372881355
4756,KHC.US,D,2020-02-14,000000,24.8106,24.872,23.5722,23.9474,26845432.108476,0,23.9474,20.1894,35.1677,38.64,14.978300000000004,0.7418893082508645,18.4506,14.692600000000002,18.4506,91.38755980861245
1064,BCBP.US,D,2020-02-14,000000,11.854,11.854,11.683,11.711,22701,0,11.711,8.9985,15.157,17.22,6.1585,0.6843918430849586,8.221499999999999,5.508999999999999,8.221499999999999,91.36522753792298
8992,UVSP.US,D,2020-02-14,000000,23.9299,23.9666,23.7157,23.7911,95304.401744882,0,23.7911,13.6375,29.4777,26.01,15.8402,1.1615178735105407,12.372500000000002,2.2189000000000014,12.372500000000002,90.72410632447298
8788,TUSK.US,D,2020-02-14,000000,1.45,1.49,1.38,1.38,139110,0,1.38,1.16,1.82,2.21,0.6600000000000001,0.5689655172413794,1.05,0.8300000000000001,1.05,90.51724137931035
2108,CONN.US,D,2020-02-14,000000,9.62,9.6701,9.28,9.4,573581,0,9.4,4.21,23.52,8.02,19.31,4.5866983372921615,3.8099999999999996,-1.3800000000000008,3.8099999999999996,90.49881235154393
1812,CHMG.US,D,2020-02-14,000000,36.693,36.693,36.199,36.199,474,0,36.199,24.511,46.137,46.68,21.626,0.8822977438700992,22.169,10.481000000000002,22.169,90.4451062788136
5432,MERC.US,D,2020-02-14,000000,9.787,9.865,8.8935,9.675,862380,0,9.675,6.9863,11.927,13.3,4.9407,0.7071983739604655,6.313700000000001,3.625,6.313700000000001,90.37258634756597
1592,CBTX.US,D,2020-02-14,000000,28.447,28.736,28.102,28.227,20847,0,28.227,14.417,28.88,27.42,14.463,1.0031906776721926,13.003000000000002,-0.8069999999999986,13.003000000000002,90.19213428591249
6616,PBHC.US,D,2020-02-14,000000,13.375,13.863,13.375,13.862,3532,0,13.862,10.517,17.021,20.0,6.504000000000001,0.6184273081677286,9.483,6.138,9.483,90.16829894456595
7568,RWLK.US,D,2020-02-14,000000,0.8428,0.8596,0.82,0.8395,378163,0,0.8395,0.5102,1.23,0.97,0.7198,1.4108192865542926,0.4598,0.13049999999999995,0.4598,90.12152097216777
3864,GT.US,D,2020-02-14,000000,11.57,11.61,11.04,11.1,6101024,0,11.1,5.69,21.32,10.81,15.629999999999999,2.746924428822495,5.12,-0.28999999999999915,5.12,89.98242530755711
3932,HAYN.US,D,2020-02-14,000000,26.614,26.65,26.073,26.389,50479,0,26.389,16.849,40.094,32.01,23.245,1.3796070983441153,15.160999999999998,5.620999999999999,15.160999999999998,89.98160128197517
4236,IBCP.US,D,2020-02-14,000000,20.151,20.187,19.934,19.978,65047,0,19.978,10.351,23.395,19.66,13.043999999999999,1.2601680997005118,9.309,-0.3180000000000014,9.309,89.93333977393488
7024,PSEC.US,D,2020-02-14,000000,5.09323,5.11684,5.07775,5.08549,1588564.5160833,0,5.08549,3.78101,8.16198,7.17,4.38097,1.1586771788490375,3.3889899999999997,2.08451,3.3889899999999997,89.63187084932332
2644,DOX.US,D,2020-02-14,000000,70.215,70.445,69.936,70.043,367211,0,70.043,44.591,74.488,84.45,29.897,0.6704716198335987,39.859,14.406999999999996,39.859,89.38799309277657
4048,HMST.US,D,2020-02-14,000000,31.527,31.687,31.352,31.594,185022,0,31.594,18.868,51.176,35.73,32.30800000000001,1.7123171507313977,16.862,4.135999999999996,16.862,89.36824252702989
7664,SBRA.US,D,2020-02-14,000000,17.9297,18.5783,17.8809,18.545,7398206.4648347,0,18.545,7.54635,12.9233,14.29,5.376949999999999,0.7125232728405121,6.743649999999999,-4.255000000000003,6.743649999999999,89.36306956343131
9344,WHLM.US,D,2020-02-14,000000,4,4,4,4,151,0,4.0,2.35,5.25,4.45,2.9,1.2340425531914894,2.1,0.4500000000000002,2.1,89.36170212765957
3928,HAS.US,D,2020-02-14,000000,90.676,92.093,90.425,91.086,1005011,0,91.086,42.985,100.23,81.35,57.245000000000005,1.3317436314993603,38.364999999999995,-9.736000000000004,38.364999999999995,89.25206467372338
5576,MMSI.US,D,2020-02-14,000000,40.61,40.995,40.26,40.91,235792,0,40.91,29.08,62.3,54.96,33.22,1.142365887207703,25.880000000000003,14.050000000000004,25.880000000000003,88.99587345254471
4380,IMGN.US,D,2020-02-14,000000,6,7.07,5.88,6.8,24030418,0,6.8,2.44,7.42,4.61,4.98,2.0409836065573774,2.1700000000000004,-2.1899999999999995,2.1700000000000004,88.93442622950822
7704,SCSC.US,D,2020-02-14,000000,32.12,32.61,31.61,31.93,158007,0,31.93,16.5,35.08,31.16,18.58,1.126060606060606,14.66,-0.7699999999999996,14.66,88.84848484848486
8484,TCBK.US,D,2020-02-14,000000,35.455,35.472,35.19,35.332,34142,0,35.332,24.697,42.705,46.6,18.008,0.7291573875369478,21.903000000000002,11.268,21.903000000000002,88.68688504676683
3316,FMBH.US,D,2020-02-14,000000,31.3973,31.3973,30.6618,30.8049,12286.962054095,0,30.8049,19.224,42.3083,36.27,23.084300000000002,1.2008062838119018,17.046000000000003,5.465100000000003,17.046000000000003,88.67041198501873
6184,NWL.US,D,2020-02-14,000000,16.9116,18.4834,16.5713,17.9561,8787750.8562259,0,17.9561,10.3456,21.3954,19.51,11.0498,1.06806758428704,9.164400000000002,1.5539000000000023,9.164400000000002,88.58258583359112
6196,NWS.US,D,2020-02-14,000000,14.369,14.582,14.31,14.543,453596,0,14.543,8.5376,22.395,16.1,13.8574,1.623102511244378,7.562400000000002,1.5570000000000022,7.562400000000002,88.57758620689658
7988,SMMF.US,D,2020-02-14,000000,23.872,24.097,23.751,23.751,5185,0,23.751,14.809,27.254,27.92,12.445000000000002,0.8403673441825918,13.111000000000002,4.1690000000000005,13.111000000000002,88.53399959484099
6412,OPK.US,D,2020-02-14,000000,1.58,1.59,1.54,1.57,1999586,0,1.57,1.4,4.81,2.63,3.4099999999999997,2.4357142857142855,1.23,1.0599999999999998,1.23,87.85714285714286
7956,SLRC.US,D,2020-02-14,000000,16.7391,16.7767,16.5557,16.636,96329.891924947,0,16.636,8.02412,17.7196,15.07,9.69548,1.2082919996211423,7.04588,-1.565999999999999,7.04588,87.80875659885446
8852,UBSI.US,D,2020-02-14,000000,31.2,31.2,30.984,31.059,290820,0,31.059,18.981,35.903,35.63,16.921999999999997,0.8915231020494176,16.649,4.5710000000000015,16.649,87.71402981929297
24,AATC.US,D,2020-02-14,000000,5.23467,5.23467,5.10602,5.1427,12428.725619301,0,5.1427,2.85605,6.07089,5.36,3.21484,1.125624551390907,2.50395,0.21730000000000071,2.50395,87.67178445755502
7368,RGEN.US,D,2020-02-14,000000,106.09,106.405,105.17,105.97,254177,0,105.97,88.75,264.84,166.52,176.08999999999997,1.9841126760563377,77.77000000000001,60.55000000000001,77.77000000000001,87.62816901408452
4156,HTBK.US,D,2020-02-14,000000,10.4561,10.4729,10.3059,10.3217,105321.49498972,0,10.3217,5.80254,11.6776,10.88,5.87506,1.0124979750247307,5.077460000000001,0.5583000000000009,5.077460000000001,87.50409303511914
3840,GSBC.US,D,2020-02-14,000000,54.203,54.203,53.566,53.725,14902,0,53.725,31.782,58.896,59.43,27.114,0.8531244100434209,27.648,5.704999999999998,27.648,86.99263734189164
7324,REG.US,D,2020-02-14,000000,57.238,58.108,56.613,58.044,1498577,0,58.044,32.303,74.645,60.4,42.342,1.310776088908151,28.097,2.3560000000000016,28.097,86.97953750425657
5284,MAR.US,D,2020-02-14,000000,146.121,146.5,143.067,144.055,2455577.0596069,0,144.055,74.443,164.937,139.18,90.49400000000001,1.2156146313286678,64.73700000000001,-4.875,64.73700000000001,86.96183657294844
3576,GCBC.US,D,2020-02-14,000000,27.8905,27.8905,27.8815,27.8815,505.2739646304,0,27.8815,25.0048,36.5356,46.72,11.530800000000003,0.4611434604555926,21.7152,18.8385,21.7152,86.84412592782186
912,AVGOP.US,D,2020-02-14,000000,1181.69,1183.07,1180,1180,9743,0,1180.0,790.0,2075.39,1475.62,1285.3899999999999,1.6270759493670885,685.6199999999999,295.6199999999999,685.6199999999999,86.78734177215188
4968,LEE.US,D,2020-02-14,000000,16.3,16.781,15.6,15.7,32858,0,15.7,9.997,34.54,18.66,24.543,2.455036510953286,8.663,2.960000000000001,8.663,86.65599679903971
8444,TAST.US,D,2020-02-14,000000,4.6371,4.6643,4.4647,4.628,479229,0,4.628,1.1252,2.96,2.1,1.8348,1.630643441166015,0.9748000000000001,-2.528,0.9748000000000001,86.63348738002135
8328,SUPN.US,D,2020-02-14,000000,23.87,24.0925,23.65,24,444174,0,24.0,15.73,29.16,29.35,13.43,0.8537825810553082,13.620000000000001,5.350000000000001,13.620000000000001,86.58614113159568
4928,LBC.US,D,2020-02-14,000000,10.157,10.258,10.054,10.118,50529,0,10.118,7.0158,13.786,13.08,6.7702,0.9649933008352576,6.0642000000000005,2.9619999999999997,6.0642000000000005,86.43632942786283
1776,CGO.US,D,2020-02-14,000000,11.0531,11.0888,11.0382,11.0382,18926.447748129,0,11.0382,6.04514,14.9212,11.27,8.87606,1.468296846723153,5.22486,0.23179999999999978,5.22486,86.43075263765603
6264,OCCI.US,D,2020-02-14,000000,11.077,11.118,11.045,11.111,44811,0,11.111,4.9858,12.772,9.29,7.7862,1.56167515744715,4.304199999999999,-1.8210000000000015,4.304199999999999,86.3291748565927
5676,MRCC.US,D,2020-02-14,000000,8.6228,8.6926,8.5996,8.669,113329,0,8.669,4.9861,10.966,9.29,5.979899999999999,1.1993140931790374,4.303899999999999,0.6209999999999987,4.303899999999999,86.31796393975249
1804,CHI.US,D,2020-02-14,000000,9.58367,9.64714,9.5569,9.58367,243436.40196051,0,9.58367,5.94763,14.6616,11.08,8.71397,1.4651163572717198,5.13237,1.4963300000000004,5.13237,86.2926913745475
6640,PCH.US,D,2020-02-14,000000,36.151,36.193,35.44,35.91,282417,0,35.91,24.216,59.741,45.11,35.525,1.46700528576148,20.894,9.200000000000003,20.894,86.28179715890319
3212,FFNW.US,D,2020-02-14,000000,14.044,14.109,13.925,14.073,9709,0,14.073,8.2952,16.057,15.45,7.761799999999999,0.9356977529173498,7.1548,1.376999999999999,7.1548,86.25229048124217
584,APLS.US,D,2020-02-14,000000,43.03,43.03,41.76,41.98,395774,0,41.98,24.41,47.28,45.43,22.87,0.936911102007374,21.02,3.450000000000003,21.02,86.11224907824662
6072,NTAP.US,D,2020-02-14,000000,51.465,51.537,49.991,50.513,3454672,0,50.513,33.75,90.921,62.78,57.17100000000001,1.6939555555555557,29.03,12.267000000000003,29.03,86.01481481481483
452,AMD.US,D,2020-02-14,000000,55.19,55.4,54.56,55.31,52365370,0,55.31,39.61,143.9,73.67,104.29,2.6329209795506188,34.06,18.36,34.06,85.98838677101742
3600,GECCN.US,D,2020-02-14,000000,25.25,25.25,25.25,25.25,102,0,25.25,13.1,25.0,24.36,11.9,0.9083969465648856,11.26,-0.8900000000000006,11.26,85.95419847328245
5716,MRUS.US,D,2020-02-14,000000,18.67,19,17.37,18.61,65958,0,18.61,12.01,31.8,22.33,19.79,1.6477935054121564,10.319999999999999,3.719999999999999,10.319999999999999,85.92839300582847
1376,BRKR.US,D,2020-02-14,000000,50.477,50.477,49.918,50.188,413354,0,50.188,34.182,83.851,63.54,49.669,1.4530747176876717,29.357999999999997,13.351999999999997,29.357999999999997,85.88730911005791
6312,OFLX.US,D,2020-02-14,000000,89.015,89.015,82.165,83.781,17665,0,83.781,57.471,126.66,106.82,69.189,1.2038941379130343,49.349,23.038999999999987,49.349,85.86765499121296
8320,STX.US,D,2020-02-14,000000,50.982,51.107,49.037,49.273,3781805,0,49.273,37.172,112.14,69.09,74.968,2.016786828795868,31.918000000000006,19.817,31.918000000000006,85.86570536963308
6772,PFXNL.US,D,2020-02-14,000000,21.86,22.028,21.86,22.028,2385,0,22.028,13.564,25.53,25.1857,11.966000000000001,0.882188145089944,11.6217,3.157700000000002,11.6217,85.68047773518137
5872,NCSM.US,D,2020-02-14,000000,32.2,32.2,28.4,30.4,1171,0,30.4,16.4,28.99,30.45,12.59,0.7676829268292683,14.05,0.05000000000000071,14.05,85.67073170731709
7600,SAL.US,D,2020-02-14,000000,20.7438,20.9514,20.7344,20.9271,3639.480519504,0,20.9271,12.933,27.1507,24.0,14.2177,1.0993350344081034,11.067,3.0729000000000006,11.067,85.57179308745071
7580,SABR.US,D,2020-02-14,000000,21.697,21.741,21.386,21.444,1486912,0,21.444,3.31,8.59,6.14,5.279999999999999,1.5951661631419938,2.8299999999999996,-15.303999999999998,2.8299999999999996,85.49848942598186
4704,JYNT.US,D,2020-02-14,000000,16.34,16.57,15.88,15.93,89132,0,15.93,8.68,65.69,16.09,57.01,6.567972350230415,7.41,0.16000000000000014,7.41,85.36866359447005
2160,CPSI.US,D,2020-02-14,000000,31.022,31.022,29.599,29.926,97808,0,29.926,17.515,29.3,32.46,11.785,0.6728518412789037,14.945,2.5340000000000025,14.945,85.3268626891236
8912,UMPQ.US,D,2020-02-14,000000,15.8866,15.9567,15.7168,15.8056,1376346.1008838,0,15.8056,9.42907,18.8127,17.45,9.38363,0.9951808608908409,8.02093,1.6443999999999992,8.02093,85.06597151150645
6896,PNBK.US,D,2020-02-14,000000,13.6424,13.6694,13.5801,13.5801,1000,0,13.5801,6.6917,15.55,12.37,8.8583,1.323774227774706,5.678299999999999,-1.2101000000000006,5.678299999999999,84.85586622233512
4,AADI.US,D,2020-02-14,000000,9.9,10.345,9.802,9.802,5950,0,9.802,6.9105,24.15,12.77,17.2395,2.4946820056435857,5.8595,2.968,5.8595,84.79125967730266
3464,FSV.US,D,2020-02-14,000000,110.31,111.36,109.11,110.41,54444,0,110.41,66.538,196.2,122.91,129.66199999999998,1.9486909735790072,56.372,12.5,56.372,84.72151251916199
6844,PLBC.US,D,2020-02-14,000000,26.642,27.212,26.642,26.985,8517,0,26.985,15.044,33.496,27.76,18.452,1.2265354958787558,12.716000000000001,0.7750000000000021,12.716000000000001,84.52539218293008
6500,OTLK.US,D,2020-02-14,000000,0.96,0.98,0.89,0.94,627076,0,0.94,0.553,1.36,1.02,0.807,1.4593128390596746,0.46699999999999997,0.08000000000000007,0.46699999999999997,84.44846292947558
7968,SMBC.US,D,2020-02-14,000000,35.1192,35.1192,34.4443,34.8126,14318.651773792,0,34.8126,24.9103,51.7387,45.9,26.828400000000002,1.077000276993854,20.9897,11.087399999999995,20.9897,84.26112893060301
6644,PCRX.US,D,2020-02-14,000000,49.05,50.28,48.165,49.99,600443,0,49.99,31.43,60.17,57.85,28.740000000000002,0.9144129812281261,26.42,7.859999999999999,26.42,84.0598154629335
2572,DIOD.US,D,2020-02-14,000000,51.43,51.62,49.13,49.18,428967,0,49.18,33.12,109.81,60.95,76.69,2.3155193236714977,27.830000000000005,11.770000000000003,27.830000000000005,84.0277777777778
3940,HBCP.US,D,2020-02-14,000000,34.352,34.53,34.181,34.239,11578,0,34.239,18.958,41.009,34.87,22.051000000000002,1.1631501213208146,15.911999999999999,0.6310000000000002,15.911999999999999,83.93290431480114
396,ALOT.US,D,2020-02-14,000000,13.03,13.03,12.723,12.872,20967,0,12.872,6.6687,13.5,12.26,6.8313,1.0243825633181878,5.5912999999999995,-0.6120000000000001,5.5912999999999995,83.84392760208137
7236,RBCAA.US,D,2020-02-14,000000,39.927,40.045,39.336,39.581,10852,0,39.581,26.587,50.465,48.86,23.878000000000004,0.8981080979426037,22.273,9.278999999999996,22.273,83.77402489938692
1020,BANX.US,D,2020-02-14,000000,18.082,18.199,18.073,18.183,9795,0,18.183,10.349,21.577,19.01,11.228000000000002,1.0849357425838246,8.661000000000001,0.8270000000000017,8.661000000000001,83.6892453377138
3104,FAST.US,D,2020-02-14,000000,36.05,36.366,35.843,36.136,2911893,0,36.136,27.101,63.363,49.74,36.262,1.3380318069443933,22.639000000000003,13.604,22.639000000000003,83.53566289066825
8448,TATT.US,D,2020-02-14,000000,5.24,5.24,5.1432,5.23,339,0,5.23,3.1384,6.3092,5.76,3.1708,1.0103237318378793,2.6216,0.5299999999999994,2.6216,83.53301045118532
8632,TMUS.US,D,2020-02-14,000000,95.26,96.615,95.02,96.48,3045879,0,96.48,74.55,115.98,136.81,41.43000000000001,0.5557344064386319,62.260000000000005,40.33,62.260000000000005,83.51441985244803
1860,CHW.US,D,2020-02-14,000000,7.22166,7.26197,7.18917,7.24573,153832.07681948,0,7.24573,3.75029,9.64043,6.88,5.890140000000001,1.5705825416167818,3.1297099999999998,-0.3657300000000001,3.1297099999999998,83.45247967490513
7496,RPD.US,D,2020-02-14,000000,55.59,55.84,54.3965,55.23,638153,0,55.23,37.19,117.69,68.21,80.5,2.1645603656897014,31.019999999999996,12.979999999999997,31.019999999999996,83.4095186878193
2620,DNLI.US,D,2020-02-14,000000,25.41,26.35,24.8,25.42,285366,0,25.42,17.04,44.6,31.24,27.560000000000002,1.6173708920187795,14.2,5.819999999999997,14.2,83.33333333333334
7924,SLAB.US,D,2020-02-14,000000,104.17,105.14,103.297,104.2,242547,0,104.2,70.07,206.42,128.39,136.35,1.9459112316255174,58.31999999999999,24.189999999999984,58.31999999999999,83.2310546596261
2148,CPRT.US,D,2020-02-14,000000,103.16,103.79,102.68,103.25,1674949,0,103.25,60.15,151.62,110.17,91.47,1.52069825436409,50.02,6.920000000000002,50.02,83.1587697423109
9324,WEN.US,D,2020-02-14,000000,22.036,22.128,21.969,22.026,1192023,0,22.026,10.582,23.714,19.36,13.131999999999998,1.2409752409752406,8.777999999999999,-2.6660000000000004,8.777999999999999,82.95218295218292
5352,MCBS.US,D,2020-02-14,000000,14.446,14.446,14.116,14.116,21373,0,14.116,11.22,27.17,20.52,15.950000000000001,1.4215686274509804,9.299999999999999,6.404,9.299999999999999,82.88770053475935
3396,FRBK.US,D,2020-02-14,000000,3.19,3.26,3.16,3.19,284620,0,3.19,2.15,3.72,3.93,1.5700000000000003,0.730232558139535,1.7800000000000002,0.7400000000000002,1.7800000000000002,82.79069767441862
8844,UBCP.US,D,2020-02-14,000000,13.055,13.404,12.992,13.055,9174,0,13.055,8.7537,16.367,15.99,7.613300000000001,0.8697236597096085,7.2363,2.9350000000000005,7.2363,82.6656156825114
2372,CTXR.US,D,2020-02-14,000000,0.99,1.22,0.98,1.1,1204096,0,1.1,0.4898,1.54,0.8941,1.0502,2.144140465496121,0.4043,-0.20590000000000008,0.4043,82.54389546753777
984,AY.US,D,2020-02-14,000000,27.2579,27.5214,27.2401,27.4592,386500.67637558,0,27.4592,18.6272,34.8465,33.99,16.2193,0.8707320477581173,15.362800000000004,6.530800000000003,15.362800000000004,82.47509019068892
2188,CRESY.US,D,2020-02-14,000000,4.94,5.02,4.77,4.79,175983,0,4.79,2.75,4.72,5.01,1.9699999999999998,0.7163636363636363,2.26,0.21999999999999975,2.26,82.18181818181817
2920,EQBK.US,D,2020-02-14,000000,27.97,28.288,27.97,28.139,36386,0,28.139,16.195,33.848,29.5,17.653,1.0900277863538128,13.305,1.3610000000000007,13.305,82.15498610682309
